name,lat,lon,country
Nochistlán de Mejía,21.36355,-102.84754,MX
Nieves,23.99461,-103.02005,MX
Nazareno,25.39873,-103.41958,MX
Navolato,24.7668,-107.69768,MX
Navojoa,27.07057,-109.44345,MX
Nava,28.42071,-100.76565,MX
Estación Naranjo,25.80623,-108.48132,MX
Nahuatzen,19.65427,-101.91699,MX
Nacozari Viejo,30.4,-109.65,MX
Nacozari de García,30.37462,-109.68803,MX
Naco,31.32639,-109.94599,MX
Moroleón,20.13027,-101.1908,MX
Morelos,28.40676,-100.88854,MX
Morelos,22.86223,-102.6097,MX
Morelia,19.70078,-101.18443,MX
Monterrey,25.68435,-100.31721,MX
Monclova,26.90687,-101.42056,MX
Mocorito,25.48154,-107.92128,MX
Mochicahui,25.95134,-108.92966,MX
Misión de Chichimecas,21.28496,-100.48658,MX
Miguel Auza,24.29445,-103.45113,MX
Mezcales,20.73039,-105.283,MX
Mezcala,20.33572,-103.01795,MX
Mexicali,32.62781,-115.45446,MX
Pedro Meoqui,28.26847,-105.48051,MX
Ciudad Melchor Múzquiz,27.87933,-101.51615,MX
Medina,21.14972,-101.6225,MX
Mazatlán,23.22163,-106.41885,MX
Mazamitla,19.91605,-103.01994,MX
Matehuala,23.64824,-100.64334,MX
Matamoros,25.52699,-103.2285,MX
Mascota,20.52536,-104.78516,MX
Jesús Gómez Portugal,21.9988,-102.29087,MX
Marfil,20.99753,-101.2855,MX
Maravatío de Ocampo,19.8919,-100.44192,MX
Mapimí,25.83362,-103.84833,MX
Manzanillo,19.11695,-104.34214,MX
Rodolfo Sánchez Taboada,31.72294,-116.57196,MX
Magdalena de Kino,30.62681,-110.96151,MX
Magdalena,20.90686,-103.9769,MX
Madera,29.19269,-108.14334,MX
Luis Moya,22.43237,-102.24864,MX
Los Reyes de Salgado,19.58854,-102.47333,MX
Los Mochis,25.79097,-108.99825,MX
Loreto,26.01217,-111.34888,MX
Loreto,22.27194,-101.98602,MX
Lombardía,19.15806,-102.05111,MX
León de los Aldama,21.12183,-101.68253,MX
La Venta del Astillero,20.72652,-103.54632,MX
Las Varas,21.17968,-105.1363,MX
Las Pintas de Arriba,20.57573,-103.32442,MX
Las Juntas,20.70033,-105.24326,MX
La Ribera,20.34782,-102.27947,MX
La Reforma,25.08189,-108.05626,MX
Quesería,19.38708,-103.57243,MX
La Pila,22.03425,-100.86786,MX
La Piedad de Cabadas,20.34107,-102.02251,MX
La Paz,24.14231,-110.31316,MX
La Orilla,17.99583,-102.22694,MX
La Negreta,20.52744,-100.45109,MX
Lampazos de Naranjo,27.02554,-100.50512,MX
La Lira,20.47619,-100.16282,MX
La Junta,28.47921,-107.32972,MX
La Huerta,19.48438,-104.64237,MX
La Huacana,18.96222,-101.80786,MX
Lagos de Moreno,21.35875,-101.93311,MX
La Estancia,20.42156,-100.06817,MX
La Cruz,23.92126,-106.8925,MX
Constancia,25.96588,-108.9034,MX
La Cañada,20.60639,-100.33114,MX
La Barca,20.28988,-102.54198,MX
Puente Grande,20.56832,-103.15627,MX
Ascensión,31.09205,-107.99642,MX
La Aldea,20.90192,-101.47888,MX
Juventino Rosas,20.6435,-100.9952,MX
Juriquilla,20.7114,-100.45705,MX
Jungapeo de Juárez,19.45857,-100.4945,MX
Juchipila,21.41091,-103.11686,MX
Ciudad Benito Juárez,25.64724,-100.09582,MX
Juan Aldama,24.29072,-103.39339,MX
Juanacatlán,20.50873,-103.16761,MX
Jocotepec,20.28566,-103.42908,MX
Jiquilpan de Juárez,19.99173,-102.71843,MX
Jesús María,21.96111,-102.34333,MX
Jesús María,20.60744,-102.21974,MX
Jerez de García Salinas,22.6497,-102.98979,MX
Jerécuaro,20.15112,-100.51052,MX
Jaral del Progreso,20.37205,-101.06419,MX
Jamay,20.29479,-102.7094,MX
Jalpa,21.63241,-102.97906,MX
Jalostotitlán,21.16813,-102.46097,MX
Xalisco,21.44465,-104.8998,MX
Jala,21.10476,-104.43803,MX
Jacona de Plancarte,19.95625,-102.30557,MX
Ixtlán del Río,21.03514,-104.3688,MX
Ixtlahuacán del Río,20.8639,-103.23924,MX
Ixtlahuacán de los Membrillos,20.34869,-103.19206,MX
Ixtapa,20.71598,-105.20508,MX
Ixtapa,17.66782,-101.64165,MX
Irapuato,20.671,-101.35577,MX
Irámuco,19.96212,-100.92378,MX
Indaparapeo,19.78967,-100.96851,MX
Imuris,30.78955,-110.84596,MX
Huetamo de Núñez,18.62602,-100.90004,MX
Huatabampo,26.82649,-109.64206,MX
Huanímaro,20.36794,-101.49877,MX
Huandacareo,19.98864,-101.27607,MX
Higuera de Zaragoza,25.96861,-109.30219,MX
Hidalgo del Parral,26.92987,-105.66618,MX
Heróica Zitácuaro,19.43657,-100.35639,MX
Nogales,31.30862,-110.94217,MX
Heroica Caborca,30.71833,-112.15837,MX
Hermosillo,29.08874,-110.96677,MX
Heroica Guaymas,27.91989,-110.89888,MX
Guasave,25.56792,-108.46949,MX
Guanajuato,21.01858,-101.2591,MX
Guamúchil,25.4587,-108.07732,MX
Guadalupe y Calvo,26.09392,-106.96389,MX
Guadalupe Victoria,24.44676,-104.12336,MX
Guadalupe,25.67678,-100.25646,MX
Guadalupe,22.74678,-102.5188,MX
Guadalajara,20.67738,-103.34749,MX
Guachochi,26.82037,-107.0713,MX
Gómez Palacio,25.56871,-103.4996,MX
Valentín Gómez Farías,29.35786,-107.739,MX
General Zuazua,25.89491,-100.108,MX
Vicente Guerrero,23.73267,-103.98247,MX
Juan José Ríos,25.75714,-108.8242,MX
Ciudad General Escobedo,25.79698,-100.31791,MX
San Pedro Garza García,25.6604,-100.40651,MX
Galeana,24.82455,-100.07601,MX
Fresnillo,23.1749,-102.86785,MX
Francisco I. Madero,25.773,-103.27127,MX
Francisco I. Madero,21.58232,-104.82401,MX
Felipe Carrillo Puerto,19.16108,-102.70687,MX
Etzatlán,20.76652,-104.07899,MX
Etchojoa,26.91065,-109.62549,MX
Esqueda,30.7275,-109.58781,MX
Escuinapa de Hidalgo,22.83474,-105.77766,MX
Ensenada,31.87149,-116.60071,MX
Encarnación de Díaz,21.52631,-102.24024,MX
Empalme Escobedo,20.67174,-100.74892,MX
Empalme,27.96166,-110.81411,MX
San José el Verde,20.55541,-103.27837,MX
Tobarito,27.37057,-109.89603,MX
El Sauzal de Rodríguez,31.89491,-116.69323,MX
El Sauz,20.47836,-100.11537,MX
El Salto,23.77846,-105.36038,MX
Pueblo Nuevo,23.38359,-105.37084,MX
El Salto,20.51853,-103.18159,MX
El Salto,20.33333,-104.5,MX
El Rosario,24.25556,-107.18278,MX
El Refugio,20.67194,-103.73814,MX
San José del Quince,20.5417,-103.28416,MX
El Oro de Hidalgo,19.80272,-100.13081,MX
El Grullo,19.80665,-104.21626,MX
El Fuerte,26.41691,-108.61816,MX
San Antonio del Coyote,25.69682,-103.28436,MX
El Colomo,19.06015,-104.25727,MX
El Coacoyul,17.6381,-101.47571,MX
El Arenal,20.77629,-103.6935,MX
Puebla,32.56645,-115.35387,MX
Ciudad Insurgentes,25.26345,-111.77444,MX
Ejido Hermosillo,32.51158,-114.92304,MX
Esperanza,27.58046,-109.93119,MX
Victoria de Durango,24.02032,-104.65756,MX
Duarte,21.08714,-101.52397,MX
Doctor Arroyo,23.67211,-100.18134,MX
Degollado,20.46702,-102.14976,MX
San Miguel Cuyutlán,20.41739,-103.38936,MX
Culiacán,24.80209,-107.39421,MX
Cuitzeo del Porvenir,19.96912,-101.14053,MX
Cuitzeo (La Estancia),20.34278,-102.78389,MX
Cuerámaro,20.62586,-101.67173,MX
Cuencamé de Ceniceros,24.87116,-103.69731,MX
Cuauhtémoc,28.4063,-106.86667,MX
Cuauhtémoc,19.32861,-103.60284,MX
Cuatro Ciénegas de Carranza,26.98542,-102.06386,MX
Creel,27.75281,-107.63472,MX
Coyula,20.6614,-103.22846,MX
Coyuca de Catalán,18.32614,-100.69898,MX
Coyuca de Benítez,17.00895,-100.08714,MX
Cotija de la Paz,19.8101,-102.70212,MX
Costa Rica,24.5907,-107.38992,MX
Cosalá,24.41144,-106.69204,MX
Cortazar,20.48301,-100.96352,MX
Coquimatlán,19.20625,-103.80952,MX
Concordia,25.78034,-103.11588,MX
Concepción del Oro,24.61317,-101.42048,MX
Compostela,21.23733,-104.90064,MX
Comonfort,20.72005,-100.7612,MX
Comala,19.32717,-103.75926,MX
Colotlán,22.11316,-103.26658,MX
Colorines,19.17829,-100.21817,MX
Vicente Guerrero,30.73054,-115.98871,MX
Colonia Emiliano Zapata,28.37134,-105.61172,MX
Colón,20.78299,-100.05005,MX
Colima,19.24473,-103.7127,MX
Cojumatlán de Régules,20.11829,-102.85149,MX
Cofradía,19.43333,-103.55,MX
Cocula,20.36517,-103.82215,MX
Cócorit,27.5765,-109.95919,MX
Coalcomán de Vázquez Pallares,18.7775,-103.16,MX
Ciudad Obregón,27.48642,-109.94079,MX
Ciudad Manuel Doblado,20.72778,-101.95303,MX
Lerdo,25.53611,-103.52485,MX
Ciudad Juárez,31.72024,-106.46084,MX
José Mariano Jiménez,27.13076,-104.92391,MX
Ciudad Hidalgo,19.68957,-100.55502,MX
Ciudad Guzmán,19.70413,-103.46383,MX
Ciudad Guerrero,28.54929,-107.48403,MX
Ciudad Delicias,28.19013,-105.47012,MX
Ciudad Constitución,25.0321,-111.66256,MX
Santa Rosalía de Camargo,27.67891,-105.17158,MX
Anáhuac,27.24457,-100.13229,MX
Ciudad Altamirano,18.3582,-100.66965,MX
Ciudad Acuña,29.32322,-100.95217,MX
Ciénega de Flores,25.95467,-100.16695,MX
Choix,26.70901,-108.32545,MX
Chilchota,19.84738,-102.11788,MX
Chihuahua,28.63528,-106.08889,MX
Cherán,19.68621,-101.95403,MX
Chavinda,20.00669,-102.45994,MX
Charo,19.74772,-101.0461,MX
Charcas,23.12943,-101.11346,MX
Chapala,20.29246,-103.18963,MX
Cerro Gordo,20.59321,-101.12661,MX
Cerro de Ortega,18.7508,-103.72155,MX
Cerritos,22.42835,-100.28474,MX
Cerano,20.10803,-101.3869,MX
Celaya,20.52181,-100.81399,MX
Cedral,23.82099,-100.72527,MX
Castaños,26.78932,-101.43211,MX
La Resolana,19.6039,-104.43421,MX
Casas Grandes,30.3775,-107.95202,MX
Carmen,25.9365,-100.36396,MX
Carapan,19.85962,-102.0377,MX
Capulín,20.47802,-103.26947,MX
Capilla de Guadalupe,20.82718,-102.59136,MX
Capácuaro,19.54654,-102.05235,MX
Cañitas de Felipe Pescador,23.60684,-102.72627,MX
Canatlán,24.52653,-104.77397,MX
Cananea,30.98352,-110.29758,MX
Calvillo,21.84591,-102.71881,MX
Caltzontzin,19.42891,-102.00637,MX
Víctor Rosales,22.94889,-102.70222,MX
Cajititlán,20.43056,-103.30919,MX
Buenavista Tomatlán,19.21145,-102.58827,MX
San Buenaventura,29.84348,-107.46078,MX
Bucerías,20.75821,-105.3362,MX
Bermejillo,25.88848,-103.62139,MX
Benjamín Hill,30.16906,-111.11378,MX
Benito Juárez,29.75058,-107.93517,MX
Bellavista,20.43356,-103.63686,MX
Bacobampo,26.98239,-109.6535,MX
Bahía de Kino,28.82278,-111.94083,MX
Ayutla,20.1291,-104.34676,MX
Ayotlán,20.52943,-102.32778,MX
Autlán de Navarro,19.77189,-104.36644,MX
Atoyac de Álvarez,17.20667,-100.43306,MX
Atoyac,20.00943,-103.51674,MX
Atotonilquillo,20.39199,-103.12363,MX
Atotonilco el Alto,20.55084,-102.50822,MX
Atequiza,20.39519,-103.13882,MX
Atemajac de Brizuela,20.14069,-103.72763,MX
Ascención,31.1,-107.98333,MX
Arteaga,25.44528,-100.84667,MX
Arteaga,18.35679,-102.29113,MX
Villa de Arriaga,21.90917,-101.38223,MX
Ciudad de Armería,18.9378,-103.96417,MX
Villa de Arista,22.64252,-100.84808,MX
Ario de Rosales,19.2083,-101.70904,MX
Ario de Rayón,20.02632,-102.34698,MX
Arcelia,18.31847,-100.28148,MX
Arandas,20.72457,-101.37321,MX
Arandas,20.70551,-102.34514,MX
Santa Eulalia,28.59454,-105.88761,MX
Ciudad Apodaca,25.78195,-100.18839,MX
Apatzingán,19.08864,-102.35704,MX
Apaseo el Grande,20.54555,-100.68787,MX
Apaseo el Alto,20.45632,-100.62125,MX
Antúnez,19.01586,-102.20581,MX
Antonio Escobedo,20.8,-104.01667,MX
San Juanito de Escobedo,20.79816,-104.00162,MX
Angostura,25.36551,-108.16111,MX
Angamacutiro de la Unión,20.15062,-101.71024,MX
Angahuan,19.54775,-102.22483,MX
Colonia Anáhuac,28.48395,-106.74535,MX
Ameca,20.54783,-104.0461,MX
Amealco de Bonfil,20.18659,-100.14438,MX
Amatitán,20.83423,-103.73016,MX
Amazcala,20.70014,-100.26265,MX
Amanalco de Becerra,19.31667,-100.01667,MX
Álvaro Obregón,19.82498,-101.03936,MX
Altar,30.71627,-111.83804,MX
Allende,28.34124,-100.85111,MX
Ciudad de Allende,25.27673,-100.01442,MX
Juan Aldama,28.83778,-105.91232,MX
Álamos,27.0299,-108.93924,MX
Ajuchitlán del Progreso,18.15189,-100.48353,MX
Ajuchitlán,20.70751,-100.02093,MX
Ajijic,20.29992,-103.26138,MX
Ahualulco de Mercado,20.70137,-103.97461,MX
Ahuacatlán,21.0507,-104.48473,MX
Ahome,25.91985,-109.17338,MX
Aguililla,18.73696,-102.78853,MX
Aguascalientes,21.88262,-102.2843,MX
Agua Prieta,31.3224,-109.54251,MX
Adolfo Ruíz Cortínes,25.75,-108.75,MX
Acuitzio del Canje,19.49639,-101.33294,MX
Acatlán de Juárez,20.42238,-103.59098,MX
Acatic,20.78085,-102.91055,MX
Acaponeta,22.49046,-105.36074,MX
Acámbaro,20.03248,-100.72434,MX
Abasolo,20.45031,-101.53011,MX
Ojocaliente,21.87703,-102.67527,MX
Jesús Gómez Portugal (Margaritas),21.99917,-102.29139,MX
Guerrero Negro,27.96005,-114.05589,MX
Hidalgo,25.97205,-100.45029,MX
Doctor Mora,21.14204,-100.3211,MX
Dolores Hidalgo,21.15611,-100.9325,MX
Plan de Ayala,21.07129,-101.72319,MX
Urireo,20.21395,-100.84254,MX
Pastor Ortiz,20.3026,-101.59699,MX
Sarabia,20.52346,-101.06058,MX
Mexicanos,20.52966,-101.0715,MX
San Roque,20.59897,-101.34126,MX
Capula,19.67367,-101.39245,MX
Coahuayana de Hidalgo,18.70358,-103.66271,MX
La Mira,18.03658,-102.32586,MX
Las Guacamayas,18.01913,-102.21011,MX
Ciudad Lázaro Cárdenas,17.96256,-102.19887,MX
San Nicolás Guadalupe,19.61412,-100.0308,MX
San José Ixtapa (Barrio Viejo),17.70222,-101.61944,MX
San Luis de La Loma,17.27,-100.89369,MX
Cofradía de Juárez,18.96261,-103.95549,MX
San José del Valle,20.76376,-105.22813,MX
El Porvenir,20.75379,-105.24196,MX
San Vicente,20.74888,-105.25012,MX
Las Jarretaderas,20.6925,-105.27389,MX
San Pedro Mártir,20.61787,-100.47038,MX
Santa María Magdalena,20.5979,-100.44739,MX
Saldarriaga,20.62845,-100.29125,MX
La Valla,20.49649,-100.02821,MX
Huapinol,17.92285,-92.9109,MX
Puerto Aventuras,20.50075,-87.22647,MX
Benito Juárez,19.3727,-99.1564,MX
Colonia del Valle,19.38611,-99.16204,MX
Colonia Lindavista,19.49156,-99.12475,MX
Col. Bosques de las Lomas,19.37893,-99.26587,MX
Colonia Nativitas,19.38119,-99.13685,MX
San Luis,32.43167,-116.95361,MX
Las Delicias,32.40889,-116.94361,MX
Estación Santa Engracia,24.01528,-99.20194,MX
Ponciano Arriaga,22.26222,-98.58972,MX
Hacienda Santa Fe,20.51806,-103.38056,MX
Fuentes del Valle,19.6325,-99.13861,MX
San Salvador Tizatlalli,19.26028,-99.59083,MX
Jardines de la Silla,25.62944,-100.18778,MX
San Buenaventura,19.3025,-98.86306,MX
Santa Teresa,19.845,-99.23333,MX
San Jerónimo Cuatro Vientos,19.29306,-98.84167,MX
San Martín Azcatepec,19.68667,-98.97278,MX
Fraccionamiento Real Palmas,25.90417,-100.15972,MX
Pórticos de San Antonio,32.4425,-117.03417,MX
San Isidro,19.33972,-98.95056,MX
Centro Familiar la Soledad,21.135,-101.74972,MX
San José Guadalupe Otzacatipan,19.34472,-99.59194,MX
Las Pintitas,20.56444,-103.30222,MX
Emiliano Zapata,19.34361,-98.97472,MX
San Antonio Tecómitl,19.21778,-98.98806,MX
Licenciado Benito Juárez,24.65667,-107.545,MX
Teotihuacán de Arista,19.68972,-98.86083,MX
Jesús del Monte,19.375,-99.29444,MX
San Jorge Pueblo Nuevo,19.25417,-99.62778,MX
Manuel Ojinaga,29.56444,-104.41639,MX
Terrazas del Valle,32.4875,-116.82667,MX
La Ermita,21.15194,-101.73306,MX
Lomas del Sur,20.4925,-103.4175,MX
Parque Industrial Ciudad Mitras,25.78861,-100.44778,MX
Mitras Poniente,25.77583,-100.42583,MX
Villa del Prado 2da Sección,32.42389,-116.97167,MX
Tres de Mayo,18.86861,-99.20833,MX
Don Antonio,19.87444,-98.93472,MX
Casa Blanca,19.04222,-98.11889,MX
La Providencia Siglo XXI,20.06417,-98.71722,MX
Ampliación San Mateo,19.61639,-99.14722,MX
Fraccionamiento Ciudad Olmeca,18.15056,-94.5525,MX
San Rafael Tlanalapan,19.29167,-98.46806,MX
Tecámac de Felipe Villanueva,19.71306,-98.96833,MX
Venceremos,20.55083,-100.39806,MX
Alborada Jaltenco,19.66194,-99.06889,MX
Crucecita,15.76889,-96.135,MX
Progreso,18.88008,-99.1526,MX
Palmira,18.88278,-97.11139,MX
Real del Valle (El Paraíso) [Fraccionamiento],20.54556,-103.36972,MX
Villa del Campo,32.5075,-116.73833,MX
Vicente Guerrero,16.93306,-96.70139,MX
Morelos,19.64889,-101.23889,MX
Centro de Readaptación Social,20.55444,-103.19361,MX
Veintidós de Febrero,19.61139,-99.34667,MX
Fraccionamiento Geovillas los Pinos,19.21722,-96.22639,MX
Juan Morales,18.81139,-98.92194,MX
Santa María Zacatepec,19.12333,-98.36528,MX
La Tijera,20.58167,-103.44056,MX
Lomas de San Agustín,20.5275,-103.46778,MX
Córdoba (Santa Leticia),18.90861,-96.97889,MX
Las Palmas,22.93672,-109.94235,MX
San Francisco Tecoxpa,19.19167,-99.00639,MX
Villas de la Hacienda [Fraccionamiento],20.53111,-103.38278,MX
Conjunto Habitacional Villas del Pedregal,19.68361,-101.30361,MX
Pomoca,18.04972,-92.93056,MX
Puerto Escondido (Tepeolulco Puerto Escondido),19.55194,-99.09806,MX
Unidad Habitacional José María Morelos y Pavón,18.82028,-99.26222,MX
Nueva Palestina,16.81722,-91.26,MX
Las Veredas,23.15028,-109.70611,MX
Profesor Carlos Hank González,19.37222,-98.93889,MX
Fraccionamiento la Trinidad,19.82917,-99.08278,MX
Santa Cruz Amilpas,17.05833,-96.68333,MX
Paseos de San Juan,19.78194,-99.0175,MX
Valle Dorado Inn,20.52444,-103.36194,MX
Buenos Aires,18.02444,-102.28583,MX
General Ángel Flores (La Palma),24.81917,-107.65667,MX
Brisas de Zicatela,15.83694,-97.04194,MX
Jorge Jiménez Cantú,19.30972,-98.84667,MX
Galaxia Bonito Jalisco,20.505,-103.20472,MX
Antúnez (Morelos),19.01278,-102.20389,MX
La Alameda,20.49528,-103.24833,MX
El Niño,32.5075,-116.79194,MX
Fraccionamiento Lomas de Ahuatlán,18.95444,-99.25722,MX
Lomas de Barrillas,18.14806,-94.52639,MX
Marte R. Gómez (Tobarito),27.36778,-109.88583,MX
Fraccionamiento Misión del Valle,19.76556,-101.12167,MX
Colonia Santa Bárbara,19.50191,-96.87817,MX
Bosque de Saloya,18.01611,-92.95806,MX
San Lucas el Grande,19.30583,-98.47833,MX
San Andrés Azumiatla,18.90417,-98.25278,MX
Rancho Alegre [Fraccionamiento],20.47361,-103.25778,MX
Ex-Rancho San Dimas,19.17389,-99.56528,MX
Jacarandas,19.49556,-96.85278,MX
El Pino,19.35139,-98.94833,MX
Unión y Progreso,18.87278,-97.11917,MX
Misión San Pablo,25.74,-100.14417,MX
Tenextepango,18.72889,-98.95778,MX
Ejido San Lorenzo Cuauhtenco,19.30139,-99.75028,MX
Santa Catarina Ayometla,19.19833,-98.21361,MX
Cuichapa,17.93889,-94.28,MX
La Selva,18.02333,-92.96306,MX
Los Olivos,20.43917,-103.23778,MX
Villa Luvianos,18.92,-100.29833,MX
Los Ruiseñores,20.71083,-103.69139,MX
Barrio de México,19.2825,-99.82833,MX
Tenango de las Flores,20.20583,-97.98806,MX
Independencia,18.87716,-99.12237,MX
Maclovio Rojas,32.47306,-116.80278,MX
Chiconcuac,18.78278,-99.20722,MX
Chanal,16.6575,-92.2575,MX
El Súchil,17.22694,-100.63917,MX
El Campanario y Oradel,27.47306,-99.62,MX
El Diez,24.72389,-107.45194,MX
Villa Alberto Andrés Alvarado Arámburo,27.64444,-113.38472,MX
San Antonio Mihuacán,19.15333,-98.30472,MX
Raudales Malpaso,17.18833,-93.60583,MX
San Nicolás Tolentino,19.35889,-99.57167,MX
Santa Cruz del Monte,19.76702,-99.22867,MX
Arenal,19.38111,-98.94278,MX
San Sebastián de Aparicio,19.10333,-98.16083,MX
Fraccionamiento Colinas del Sol,19.37222,-99.74028,MX
La Pradera,20.65889,-100.34222,MX
Lomas de Santa Anita,32.54278,-116.65139,MX
Benito García (El Zorrillo),31.67111,-116.51139,MX
Lomas Verdes,19.50446,-96.88899,MX
Vida Mejor I,14.86972,-92.30778,MX
La Constitución Toltepec,19.34861,-99.54917,MX
Kilómetro 30,16.99778,-99.78,MX
Fraccionamiento los Ángeles,23.18833,-106.33,MX
Rincón de Nicolás Romero (Cedros Tercera Manzana),19.41361,-100.2975,MX
Campestre Villas del Álamo,20.10167,-98.70722,MX
Conjunto Urbano la Loma I,19.32639,-99.73194,MX
Javier Rojo Gómez,20.06972,-98.41778,MX
Emiliano Zapata,25.91028,-100.28056,MX
Parque Urbano Napateco,20.14278,-98.34083,MX
La Aldea,19.74306,-101.135,MX
Guadalupe Victoria,19.55472,-96.96056,MX
El Cóporo,19.28306,-99.83528,MX
Fraccionamiento Arboledas San Ramón,19.09417,-96.15667,MX
Fraccionamiento Galaxia Tarímbaro,19.76167,-101.19444,MX
Real del Sol,25.93833,-100.18111,MX
Fraccionamiento Metrópolis II,19.75639,-101.20444,MX
Ciudad de Cuetzalan,20.01861,-97.52111,MX
Colinas del Roble,20.50417,-103.39833,MX
Granjas Ampliación Santa Rosa,19.59278,-98.96667,MX
Héctor Caballero,25.63556,-100.12667,MX
Quinto Barrio (Ejido Cahuacán),19.62222,-99.41806,MX
Valle de Lincoln,25.79333,-100.47778,MX
Emiliano Zapata,30.75417,-116.00306,MX
Quinta del Cedro,32.4375,-117.06583,MX
Lomas de Altavista,19.36139,-98.94472,MX
Unidad Minera 11 de Julio,20.10472,-98.72278,MX
Galaxia la Noria,20.45722,-103.41889,MX
Monte Kristal,25.62611,-100.15694,MX
La Lima,17.91056,-92.93389,MX
Loma la Paz,25.71111,-100.13472,MX
Ciudad Coahuila (Kilómetro Cincuenta y Siete),32.19556,-115.0025,MX
Pedro Amaro,18.59639,-99.17306,MX
Adolfo López Mateos (El Tamarindo),24.89639,-107.63278,MX
Los Arcos,18.88722,-99.02417,MX
Villas de Alcalá,25.91528,-100.18528,MX
Calera Chica,18.85833,-99.18194,MX
El Rincón Citlaltépetl,19.15556,-97.89444,MX
San Francisco de Asís,20.59694,-102.56361,MX
Jicaltepec Autopan,19.37167,-99.64083,MX
Villas de Irapuato,20.68722,-101.40528,MX
Arbolada los Sauces,19.81583,-99.04417,MX
Atoluca,19.855,-97.35361,MX
Pocitos,21.92167,-102.33472,MX
Anacleto Canabal 2da. Sección,17.97556,-93.02417,MX
La Pastoría,19.54306,-98.91111,MX
Los Tuzos,20.05389,-98.75639,MX
Ex-Hacienda Santa Inés,19.70667,-99.0725,MX
San Lorenzo Axocomanitla,19.22389,-98.24861,MX
Estación Bamoa,25.7075,-108.31311,MX
San Juan Tuxco,19.25942,-98.45166,MX
Nuevo Necaxa,20.21049,-98.00657,MX
Villa Azueta,18.07418,-95.71225,MX
San José de los Olvera,20.55257,-100.41511,MX
San Miguel Totoltepec,19.32402,-99.57779,MX
Chalchihuapan,18.97183,-98.33698,MX
Estación Huehuetán,15.01091,-92.40662,MX
Zacapechpan,19.05441,-98.35109,MX
San Agustín Tlaxco,19.0563,-97.99158,MX
San Jerónimo Coyula,18.89438,-98.51706,MX
Colonia del Sol,22.91273,-109.92655,MX
La Joya,18.89064,-99.12337,MX
San José las Palmas,19.36724,-98.93368,MX
Tequisistlán Primero,19.60002,-98.95689,MX
Prados de Santa Rosa,25.79808,-100.22687,MX
Parrilla II,17.87702,-92.92468,MX
El Naranjito,18.00161,-94.60793,MX
El Pueblito,18.88639,-96.96946,MX
Candelaria,18.18574,-91.04534,MX
Tres Valles,18.23915,-96.13569,MX
Ixhuatlán del Sureste,18.02137,-94.3886,MX
Tarímbaro,19.79578,-101.17782,MX
Wiwilí,13.62679,-85.8254,NI
Waspán,14.74189,-83.9717,NI
Waslala,13.335,-85.37,NI
Villa Sandino,12.0483,-84.99362,NI
Tisma,12.08194,-86.01739,NI
Tipitapa,12.19732,-86.09706,NI
Ticuantepe,12.02263,-86.20493,NI
Telica,12.522,-86.85938,NI
Somoto,13.4841,-86.58229,NI
Somotillo,13.04387,-86.90506,NI
Siuna,13.73321,-84.77725,NI
Santo Tomás,12.06938,-85.09059,NI
Santo Domingo,12.26438,-85.08235,NI
San Rafael del Sur,11.84854,-86.43839,NI
San Rafael del Norte,13.21248,-86.11089,NI
San Marcos,11.90949,-86.20351,NI
San Lorenzo,12.3783,-85.66646,NI
San Juan del Sur,11.25292,-85.87049,NI
San Jorge,11.45584,-85.80308,NI
San Carlos,11.12711,-84.77794,NI
Rivas,11.43977,-85.82749,NI
Río Blanco,12.93435,-85.22354,NI
Rama,12.15965,-84.21952,NI
Quilalí,13.56695,-86.026,NI
Puerto Morazán,12.85079,-87.172,NI
Puerto Cabezas,14.03507,-83.38882,NI
Potosí,11.49416,-85.8568,NI
Posoltega,12.54422,-86.97982,NI
Ocotal,13.63222,-86.47399,NI
Nueva Guinea,11.68758,-84.45616,NI
Niquinohomo,11.90518,-86.09446,NI
Nindirí,12.00324,-86.12051,NI
Nandasmo,11.92411,-86.12072,NI
Nandaime,11.75696,-86.05286,NI
Nagarote,12.26593,-86.56474,NI
Matiguás,12.83734,-85.46218,NI
Mateare,12.23512,-86.42809,NI
Matagalpa,12.92795,-85.91906,NI
Masaya,11.97316,-86.09587,NI
Masatepe,11.91445,-86.14458,NI
Managua,12.13282,-86.2504,NI
León,12.43527,-86.87862,NI
Larreynaga,12.67612,-86.57117,NI
La Paz Centro,12.34,-86.67528,NI
